pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
,,1.00113,0.837366,,,All
,,1.00154,0.837477,,,All
,,1.00197,0.837587,,,All
,,1.00281,0.837697,,,All
,,1.00283,0.837808,,,All
,,1.003,0.837918,,,All
,,1.003,0.838029,,,All
,,1.00348,0.838139,,,All
,,1.00527,0.83825,,,All
,,1.00553,0.83836,,,All
,,1.00592,0.838471,,,All
,,1.00594,0.838581,,,All
,,1.00633,0.838692,,,All
,,1.00639,0.838802,,,All
,,1.0069,0.838913,,,All
,,1.0075,0.839023,,,All
,,1.00813,0.839134,,,All
,,1.00949,0.839244,,,All
,,1.00986,0.839355,,,All
,,1.00987,0.839465,,,All
,,1.01064,0.839576,,,All
,,1.01261,0.839686,,,All
,,1.01291,0.839797,,,All
,,1.01298,0.839907,,,All
,,1.01354,0.840018,,,All
,,1.01363,0.840128,,,All
,,1.01503,0.840239,,,All
,,1.01602,0.840349,,,All
,,1.01629,0.84046,,,All
,,1.01816,0.84057,,,All
,,1.01845,0.840681,,,All
,,1.01902,0.840791,,,All
,,1.01917,0.840902,,,All
,,1.01947,0.841012,,,All
,,1.01964,0.841123,,,All
,,1.01993,0.841233,,,All
,,1.01994,0.841343,,,All
,,1.02008,0.841454,,,All
,,1.02037,0.841564,,,All
,,1.02056,0.841675,,,All
,,1.02071,0.841785,,,All
,,1.02077,0.841896,,,All
,,1.02095,0.842006,,,All
,,1.02104,0.842117,,,All
,,1.02113,0.842227,,,All
,,1.02202,0.842338,,,All
,,1.02221,0.842448,,,All
,,1.02248,0.842559,,,All
,,1.02282,0.842669,,,All
,,1.02303,0.84278,,,All
,,1.02377,0.84289,,,All
,,1.02445,0.843001,,,All
,,1.02495,0.843111,,,All
,,1.02498,0.843222,,,All
,,1.02525,0.843332,,,All
,,1.02554,0.843443,,,All
,,1.02701,0.843553,,,All
,,1.02719,0.843664,,,All
,,1.02727,0.843774,,,All
,,1.02728,0.843885,,,All
,,1.02798,0.843995,,,All
,,1.02815,0.844106,,,All
,,1.02823,0.844216,,,All
,,1.02832,0.844327,,,All
,,1.02855,0.844437,,,All
,,1.02864,0.844548,,,All
,,1.02892,0.844658,,,All
,,1.02917,0.844769,,,All
,,1.02929,0.844879,,,All
,,1.02935,0.84499,,,All
,,1.02959,0.8451,,,All
,,1.03,0.84521,,,All
,,1.03004,0.845321,,,All
,,1.03015,0.845431,,,All
,,1.0316,0.845542,,,All
,,1.03183,0.845652,,,All
,,1.03259,0.845763,,,All
,,1.03263,0.845873,,,All
,,1.03265,0.845984,,,All
,,1.03288,0.846094,,,All
,,1.03375,0.846205,,,All
,,1.03396,0.846315,,,All
,,1.03526,0.846426,,,All
,,1.0353,0.846536,,,All
,,1.03628,0.846647,,,All
,,1.03629,0.846757,,,All
,,1.0363,0.846868,,,All
,,1.0366,0.846978,,,All
,,1.03704,0.847089,,,All
,,1.03712,0.847199,,,All
,,1.0381,0.84731,,,All
,,1.03857,0.84742,,,All
,,1.03877,0.847531,,,All
,,1.0393,0.847641,,,All
,,1.03991,0.847752,,,All
,,1.03995,0.847862,,,All
,,1.04009,0.847973,,,All
,,1.0415,0.848083,,,All
,,1.04165,0.848194,,,All
,,1.04228,0.848304,,,All
,,1.04289,0.848415,,,All
,,1.04418,0.848525,,,All
,,1.04471,0.848636,,,All
,,1.04472,0.848746,,,All
,,1.04576,0.848856,,,All
,,1.04578,0.848967,,,All
,,1.04649,0.849077,,,All
,,1.04664,0.849188,,,All
,,1.04666,0.849298,,,All
,,1.04744,0.849409,,,All
,,1.04774,0.849519,,,All
,,1.04817,0.84963,,,All
,,1.04821,0.84974,,,All
,,1.04827,0.849851,,,All
,,1.04846,0.849961,,,All
,,1.05015,0.850072,,,All
,,1.05023,0.850182,,,All
,,1.05041,0.850293,,,All
,,1.05042,0.850403,,,All
,,1.05086,0.850514,,,All
,,1.05119,0.850624,,,All
,,1.0514,0.850735,,,All
,,1.05147,0.850845,,,All
,,1.05163,0.850956,,,All
,,1.05203,0.851066,,,All
,,1.05249,0.851177,,,All
,,1.05266,0.851287,,,All
,,1.05282,0.851398,,,All
,,1.05346,0.851508,,,All
,,1.05409,0.851619,,,All
,,1.05414,0.851729,,,All
,,1.05415,0.85184,,,All
,,1.05447,0.85195,,,All
,,1.05448,0.852061,,,All
,,1.05532,0.852171,,,All
,,1.0556,0.852282,,,All
,,1.05729,0.852392,,,All
,,1.05864,0.852502,,,All
,,1.05871,0.852613,,,All
,,1.05881,0.852723,,,All
,,1.05905,0.852834,,,All
,,1.05911,0.852944,,,All
,,1.05923,0.853055,,,All
,,1.05931,0.853165,,,All
,,1.05994,0.853276,,,All
,,1.06008,0.853386,,,All
,,1.06153,0.853497,,,All
,,1.06205,0.853607,,,All
,,1.06406,0.853718,,,All
,,1.06478,0.853828,,,All
,,1.06513,0.853939,,,All
,,1.06513,0.854049,,,All
,,1.06627,0.85416,,,All
,,1.0663,0.85427,,,All
,,1.06736,0.854381,,,All
,,1.06768,0.854491,,,All
,,1.06998,0.854602,,,All
,,1.07005,0.854712,,,All
,,1.07016,0.854823,,,All
,,1.07062,0.854933,,,All
,,1.07134,0.855044,,,All
,,1.07196,0.855154,,,All
,,1.07249,0.855265,,,All
,,1.07252,0.855375,,,All
,,1.07299,0.855486,,,All
,,1.07336,0.855596,,,All
,,1.07364,0.855707,,,All
,,1.07379,0.855817,,,All
,,1.07451,0.855928,,,All
,,1.07502,0.856038,,,All
,,1.07522,0.856148,,,All
,,1.07554,0.856259,,,All
,,1.0758,0.856369,,,All
,,1.07661,0.85648,,,All
,,1.07673,0.85659,,,All
,,1.07679,0.856701,,,All
,,1.07687,0.856811,,,All
,,1.07766,0.856922,,,All
,,1.07814,0.857032,,,All
,,1.07841,0.857143,,,All
,,1.07844,0.857253,,,All
,,1.07853,0.857364,,,All
,,1.07892,0.857474,,,All
,,1.07907,0.857585,,,All
,,1.07994,0.857695,,,All
,,1.07997,0.857806,,,All
,,1.08042,0.857916,,,All
,,1.08053,0.858027,,,All
,,1.08076,0.858137,,,All
,,1.08146,0.858248,,,All
,,1.08155,0.858358,,,All
,,1.08227,0.858469,,,All
,,1.0824,0.858579,,,All
,,1.08292,0.85869,,,All
,,1.08303,0.8588,,,All
,,1.0838,0.858911,,,All
,,1.08469,0.859021,,,All
,,1.0848,0.859132,,,All
,,1.08521,0.859242,,,All
,,1.08534,0.859353,,,All
,,1.08684,0.859463,,,All
,,1.08742,0.859574,,,All
,,1.08807,0.859684,,,All
,,1.08885,0.859794,,,All
,,1.08901,0.859905,,,All
,,1.0896,0.860015,,,All
,,1.08962,0.860126,,,All
,,1.08977,0.860236,,,All
,,1.09004,0.860347,,,All
,,1.09046,0.860457,,,All
,,1.09057,0.860568,,,All
,,1.09063,0.860678,,,All
,,1.09188,0.860789,,,All
,,1.09245,0.860899,,,All
,,1.09295,0.86101,,,All
,,1.09332,0.86112,,,All
,,1.09457,0.861231,,,All
,,1.0949,0.861341,,,All
,,1.09497,0.861452,,,All
,,1.09653,0.861562,,,All
,,1.09744,0.861673,,,All
,,1.0975,0.861783,,,All
,,1.09891,0.861894,,,All
,,1.09955,0.862004,,,All
,,1.10026,0.862115,,,All
,,1.10076,0.862225,,,All
,,1.10122,0.862336,,,All
,,1.10146,0.862446,,,All
,,1.10154,0.862557,,,All
,,1.10239,0.862667,,,All
,,1.10299,0.862778,,,All
,,1.10304,0.862888,,,All
,,1.10318,0.862999,,,All
,,1.10373,0.863109,,,All
,,1.10416,0.86322,,,All
,,1.1042,0.86333,,,All
,,1.10584,0.863441,,,All
,,1.10655,0.863551,,,All
,,1.10668,0.863661,,,All
,,1.10675,0.863772,,,All
,,1.10679,0.863882,,,All
,,1.10683,0.863993,,,All
,,1.10732,0.864103,,,All
,,1.10749,0.864214,,,All
,,1.10786,0.864324,,,All
,,1.10847,0.864435,,,All
,,1.10871,0.864545,,,All
,,1.10885,0.864656,,,All
,,1.10923,0.864766,,,All
,,1.10937,0.864877,,,All
,,1.11004,0.864987,,,All
,,1.11055,0.865098,,,All
,,1.11077,0.865208,,,All
,,1.11086,0.865319,,,All
,,1.11161,0.865429,,,All
,,1.11165,0.86554,,,All
,,1.11215,0.86565,,,All
,,1.11233,0.865761,,,All
,,1.11291,0.865871,,,All
,,1.11352,0.865982,,,All
,,1.11372,0.866092,,,All
,,1.11377,0.866203,,,All
,,1.11521,0.866313,,,All
,,1.11531,0.866424,,,All
,,1.11543,0.866534,,,All
,,1.11577,0.866645,,,All
,,1.11583,0.866755,,,All
,,1.11608,0.866866,,,All
,,1.11632,0.866976,,,All
,,1.11657,0.867087,,,All
,,1.1166,0.867197,,,All
,,1.11682,0.867307,,,All
,,1.11713,0.867418,,,All
,,1.11779,0.867528,,,All
,,1.11788,0.867639,,,All
,,1.11798,0.867749,,,All
,,1.11875,0.86786,,,All
,,1.11911,0.86797,,,All
,,1.11931,0.868081,,,All
,,1.1197,0.868191,,,All
,,1.11999,0.868302,,,All
,,1.12212,0.868412,,,All
,,1.12243,0.868523,,,All
,,1.12295,0.868633,,,All
,,1.1241,0.868744,,,All
,,1.12423,0.868854,,,All
,,1.12435,0.868965,,,All
,,1.1245,0.869075,,,All
,,1.12475,0.869186,,,All
,,1.12658,0.869296,,,All
,,1.12686,0.869407,,,All
,,1.12689,0.869517,,,All
,,1.12699,0.869628,,,All
,,1.12791,0.869738,,,All
,,1.1284,0.869849,,,All
,,1.12852,0.869959,,,All
,,1.12938,0.87007,,,All
,,1.1302,0.87018,,,All
,,1.13079,0.870291,,,All
,,1.13122,0.870401,,,All
,,1.13187,0.870512,,,All
,,1.13198,0.870622,,,All
,,1.13219,0.870733,,,All
,,1.13268,0.870843,,,All
,,1.13277,0.870953,,,All
,,1.1329,0.871064,,,All
,,1.13335,0.871174,,,All
,,1.13381,0.871285,,,All
,,1.13414,0.871395,,,All
,,1.13461,0.871506,,,All
,,1.13482,0.871616,,,All
,,1.13525,0.871727,,,All
,,1.13602,0.871837,,,All
,,1.13619,0.871948,,,All
,,1.13683,0.872058,,,All
,,1.13771,0.872169,,,All
,,1.13794,0.872279,,,All
,,1.13803,0.87239,,,All
,,1.13903,0.8725,,,All
,,1.13911,0.872611,,,All
,,1.14001,0.872721,,,All
,,1.14012,0.872832,,,All
,,1.14045,0.872942,,,All
,,1.14052,0.873053,,,All
,,1.14182,0.873163,,,All
,,1.14193,0.873274,,,All
,,1.14224,0.873384,,,All
,,1.14267,0.873495,,,All
,,1.14283,0.873605,,,All
,,1.14366,0.873716,,,All
,,1.14499,0.873826,,,All
,,1.14521,0.873937,,,All
,,1.14556,0.874047,,,All
,,1.14667,0.874158,,,All
,,1.14676,0.874268,,,All
,,1.14723,0.874379,,,All
,,1.14791,0.874489,,,All
,,1.14925,0.874599,,,All
,,1.14942,0.87471,,,All
,,1.14945,0.87482,,,All
,,1.14947,0.874931,,,All
,,1.14952,0.875041,,,All
,,1.15061,0.875152,,,All
,,1.15206,0.875262,,,All
,,1.15214,0.875373,,,All
,,1.15224,0.875483,,,All
,,1.15236,0.875594,,,All
,,1.15256,0.875704,,,All
,,1.153,0.875815,,,All
,,1.15314,0.875925,,,All
,,1.15325,0.876036,,,All
,,1.15373,0.876146,,,All
,,1.15462,0.876257,,,All
,,1.15485,0.876367,,,All
,,1.15522,0.876478,,,All
,,1.15558,0.876588,,,All
,,1.15559,0.876699,,,All
,,1.15578,0.876809,,,All
,,1.15652,0.87692,,,All
,,1.15668,0.87703,,,All
,,1.15719,0.877141,,,All
,,1.15744,0.877251,,,All
,,1.1575,0.877362,,,All
,,1.1581,0.877472,,,All
,,1.15911,0.877583,,,All
,,1.16004,0.877693,,,All
,,1.16008,0.877804,,,All
,,1.16018,0.877914,,,All
,,1.16021,0.878025,,,All
,,1.16153,0.878135,,,All
,,1.16205,0.878245,,,All
,,1.16215,0.878356,,,All
,,1.16228,0.878466,,,All
,,1.16369,0.878577,,,All
,,1.16524,0.878687,,,All
,,1.16624,0.878798,,,All
,,1.1671,0.878908,,,All
,,1.16755,0.879019,,,All
,,1.16772,0.879129,,,All
,,1.16851,0.87924,,,All
,,1.1686,0.87935,,,All
,,1.16919,0.879461,,,All
,,1.1693,0.879571,,,All
,,1.16939,0.879682,,,All
,,1.17092,0.879792,,,All
,,1.17149,0.879903,,,All
,,1.17337,0.880013,,,All
,,1.17653,0.880124,,,All
,,1.17685,0.880234,,,All
,,1.17698,0.880345,,,All
,,1.17698,0.880455,,,All
,,1.17718,0.880566,,,All
,,1.17988,0.880676,,,All
,,1.18027,0.880787,,,All
,,1.18102,0.880897,,,All
,,1.18109,0.881008,,,All
,,1.18257,0.881118,,,All
,,1.18278,0.881229,,,All
,,1.18336,0.881339,,,All
,,1.18339,0.88145,,,All
,,1.18417,0.88156,,,All
,,1.18428,0.881671,,,All
,,1.18797,0.881781,,,All
,,1.18838,0.881892,,,All
,,1.18874,0.882002,,,All
,,1.19017,0.882112,,,All
,,1.19115,0.882223,,,All
,,1.19225,0.882333,,,All
,,1.19272,0.882444,,,All
,,1.19283,0.882554,,,All
,,1.19301,0.882665,,,All
,,1.19313,0.882775,,,All
,,1.19372,0.882886,,,All
,,1.19381,0.882996,,,All
,,1.19495,0.883107,,,All
,,1.19573,0.883217,,,All
,,1.19606,0.883328,,,All
,,1.19626,0.883438,,,All
,,1.19629,0.883549,,,All
,,1.19838,0.883659,,,All
,,1.19914,0.88377,,,All
,,1.19914,0.88388,,,All
,,1.20043,0.883991,,,All
,,1.20068,0.884101,,,All
,,1.20168,0.884212,,,All
,,1.20202,0.884322,,,All
,,1.20251,0.884433,,,All
,,1.20278,0.884543,,,All
,,1.2028,0.884654,,,All
,,1.203,0.884764,,,All
,,1.20323,0.884875,,,All
,,1.2036,0.884985,,,All
,,1.20419,0.885096,,,All
,,1.20597,0.885206,,,All
,,1.20687,0.885317,,,All
,,1.20877,0.885427,,,All
,,1.2089,0.885538,,,All
,,1.20899,0.885648,,,All
,,1.20914,0.885758,,,All
,,1.20942,0.885869,,,All
,,1.20959,0.885979,,,All
,,1.20973,0.88609,,,All
,,1.20993,0.8862,,,All
,,1.21083,0.886311,,,All
,,1.21129,0.886421,,,All
,,1.21269,0.886532,,,All
,,1.2131,0.886642,,,All
,,1.215,0.886753,,,All
,,1.21553,0.886863,,,All
,,1.21673,0.886974,,,All
,,1.21756,0.887084,,,All
,,1.21906,0.887195,,,All
,,1.21944,0.887305,,,All
,,1.22076,0.887416,,,All
,,1.22089,0.887526,,,All
,,1.22097,0.887637,,,All
,,1.2211,0.887747,,,All
,,1.22123,0.887858,,,All
,,1.22154,0.887968,,,All
,,1.22209,0.888079,,,All
,,1.2221,0.888189,,,All
,,1.22228,0.8883,,,All
,,1.22299,0.88841,,,All
,,1.22344,0.888521,,,All
,,1.22404,0.888631,,,All
,,1.22433,0.888742,,,All
,,1.22434,0.888852,,,All
,,1.2248,0.888963,,,All
,,1.22481,0.889073,,,All
,,1.22544,0.889184,,,All
,,1.22733,0.889294,,,All
,,1.22764,0.889404,,,All
,,1.22845,0.889515,,,All
,,1.22858,0.889625,,,All
,,1.22937,0.889736,,,All
,,1.22989,0.889846,,,All
,,1.23083,0.889957,,,All
,,1.23126,0.890067,,,All
,,1.23259,0.890178,,,All
,,1.23272,0.890288,,,All
,,1.23317,0.890399,,,All
,,1.23373,0.890509,,,All
,,1.23452,0.89062,,,All
,,1.23478,0.89073,,,All
,,1.23498,0.890841,,,All
,,1.23499,0.890951,,,All
,,1.23536,0.891062,,,All
,,1.23546,0.891172,,,All
,,1.23562,0.891283,,,All
,,1.23768,0.891393,,,All
,,1.23845,0.891504,,,All
,,1.24001,0.891614,,,All
,,1.24005,0.891725,,,All
,,1.24046,0.891835,,,All
,,1.2418,0.891946,,,All
,,1.24252,0.892056,,,All
,,1.2433,0.892167,,,All
,,1.24459,0.892277,,,All
,,1.245,0.892388,,,All
,,1.24616,0.892498,,,All
,,1.24649,0.892609,,,All
,,1.24722,0.892719,,,All
,,1.24722,0.89283,,,All
,,1.24838,0.89294,,,All
,,1.24853,0.89305,,,All
,,1.24884,0.893161,,,All
,,1.24888,0.893271,,,All
,,1.2489,0.893382,,,All
,,1.24961,0.893492,,,All
,,1.25106,0.893603,,,All
,,1.25146,0.893713,,,All
,,1.25187,0.893824,,,All
,,1.2519,0.893934,,,All
,,1.25197,0.894045,,,All
,,1.25317,0.894155,,,All
,,1.25317,0.894266,,,All
,,1.25324,0.894376,,,All
,,1.25327,0.894487,,,All
,,1.25328,0.894597,,,All
,,1.25333,0.894708,,,All
,,1.25337,0.894818,,,All
,,1.2548,0.894929,,,All
,,1.25614,0.895039,,,All
,,1.25642,0.89515,,,All
,,1.25697,0.89526,,,All
,,1.25711,0.895371,,,All
,,1.25738,0.895481,,,All
,,1.25806,0.895592,,,All
,,1.25924,0.895702,,,All
,,1.25928,0.895813,,,All
,,1.26006,0.895923,,,All
,,1.26008,0.896034,,,All
,,1.26048,0.896144,,,All
,,1.26094,0.896255,,,All
,,1.26107,0.896365,,,All
,,1.26164,0.896476,,,All
,,1.26176,0.896586,,,All
,,1.26269,0.896696,,,All
,,1.2628,0.896807,,,All
,,1.26419,0.896917,,,All
,,1.26458,0.897028,,,All
,,1.26462,0.897138,,,All
,,1.26592,0.897249,,,All
,,1.26634,0.897359,,,All
,,1.26804,0.89747,,,All
,,1.26891,0.89758,,,All
,,1.27012,0.897691,,,All
,,1.27204,0.897801,,,All
,,1.27208,0.897912,,,All
,,1.27291,0.898022,,,All
,,1.27408,0.898133,,,All
,,1.27466,0.898243,,,All
,,1.27506,0.898354,,,All
,,1.27541,0.898464,,,All
,,1.27613,0.898575,,,All
,,1.27622,0.898685,,,All
,,1.27659,0.898796,,,All
,,1.27677,0.898906,,,All
,,1.27722,0.899017,,,All
,,1.27803,0.899127,,,All
,,1.2781,0.899238,,,All
,,1.27856,0.899348,,,All
,,1.27882,0.899459,,,All
,,1.27928,0.899569,,,All
,,1.28021,0.89968,,,All
,,1.28034,0.89979,,,All
,,1.2808,0.899901,,,All
,,1.28081,0.900011,,,All
,,1.28245,0.900122,,,All
,,1.2827,0.900232,,,All
,,1.28285,0.900343,,,All
,,1.28318,0.900453,,,All
,,1.2832,0.900563,,,All
,,1.28321,0.900674,,,All
,,1.28359,0.900784,,,All
,,1.28414,0.900895,,,All
,,1.28459,0.901005,,,All
,,1.28476,0.901116,,,All
,,1.28519,0.901226,,,All
,,1.28541,0.901337,,,All
,,1.28543,0.901447,,,All
,,1.28656,0.901558,,,All
,,1.28681,0.901668,,,All
,,1.2873,0.901779,,,All
,,1.28735,0.901889,,,All
,,1.28778,0.902,,,All
,,1.28961,0.90211,,,All
,,1.28966,0.902221,,,All
,,1.29054,0.902331,,,All
,,1.29197,0.902442,,,All
,,1.29206,0.902552,,,All
,,1.29367,0.902663,,,All
,,1.294,0.902773,,,All
,,1.29405,0.902884,,,All
,,1.29562,0.902994,,,All
,,1.29583,0.903105,,,All
,,1.29762,0.903215,,,All
,,1.29766,0.903326,,,All
,,1.29819,0.903436,,,All
,,1.29887,0.903547,,,All
,,1.29905,0.903657,,,All
,,1.29982,0.903768,,,All
,,1.30039,0.903878,,,All
,,1.30094,0.903989,,,All
,,1.30142,0.904099,,,All
,,1.30178,0.904209,,,All
,,1.30201,0.90432,,,All
,,1.3039,0.90443,,,All
,,1.304,0.904541,,,All
,,1.30579,0.904651,,,All
,,1.30686,0.904762,,,All
,,1.30812,0.904872,,,All
,,1.30874,0.904983,,,All
,,1.30929,0.905093,,,All
,,1.30941,0.905204,,,All
,,1.31032,0.905314,,,All
,,1.31046,0.905425,,,All
,,1.31064,0.905535,,,All
,,1.31106,0.905646,,,All
,,1.31174,0.905756,,,All
,,1.31185,0.905867,,,All
,,1.31293,0.905977,,,All
,,1.31571,0.906088,,,All
,,1.31601,0.906198,,,All
,,1.31613,0.906309,,,All
,,1.31791,0.906419,,,All
,,1.31897,0.90653,,,All
,,1.31904,0.90664,,,All
,,1.31905,0.906751,,,All
,,1.31942,0.906861,,,All
,,1.32048,0.906972,,,All
,,1.32073,0.907082,,,All
,,1.32135,0.907193,,,All
,,1.32159,0.907303,,,All
,,1.3217,0.907414,,,All
,,1.32252,0.907524,,,All
,,1.32254,0.907635,,,All
,,1.32286,0.907745,,,All
,,1.32301,0.907855,,,All
,,1.32401,0.907966,,,All
,,1.32442,0.908076,,,All
,,1.3247,0.908187,,,All
,,1.3256,0.908297,,,All
,,1.32661,0.908408,,,All
,,1.32681,0.908518,,,All
,,1.32723,0.908629,,,All
,,1.3278,0.908739,,,All
,,1.32892,0.90885,,,All
,,1.32946,0.90896,,,All
,,1.33039,0.909071,,,All
,,1.33355,0.909181,,,All
,,1.3336,0.909292,,,All
,,1.33374,0.909402,,,All
,,1.33377,0.909513,,,All
,,1.33426,0.909623,,,All
,,1.3345,0.909734,,,All
,,1.33523,0.909844,,,All
,,1.33527,0.909955,,,All
,,1.33596,0.910065,,,All
,,1.33712,0.910176,,,All
,,1.3374,0.910286,,,All
,,1.33855,0.910397,,,All
,,1.3393,0.910507,,,All
,,1.34224,0.910618,,,All
,,1.34307,0.910728,,,All
,,1.34311,0.910839,,,All
,,1.34344,0.910949,,,All
,,1.34391,0.91106,,,All
,,1.344,0.91117,,,All
,,1.34439,0.911281,,,All
,,1.34507,0.911391,,,All
,,1.34531,0.911501,,,All
,,1.34573,0.911612,,,All
,,1.3477,0.911722,,,All
,,1.34809,0.911833,,,All
,,1.34853,0.911943,,,All
,,1.34883,0.912054,,,All
,,1.34954,0.912164,,,All
,,1.35195,0.912275,,,All
,,1.3529,0.912385,,,All
,,1.35328,0.912496,,,All
,,1.35486,0.912606,,,All
,,1.3558,0.912717,,,All
,,1.35614,0.912827,,,All
,,1.35625,0.912938,,,All
,,1.35776,0.913048,,,All
,,1.35777,0.913159,,,All
,,1.35869,0.913269,,,All
,,1.35887,0.91338,,,All
,,1.35891,0.91349,,,All
,,1.35914,0.913601,,,All
,,1.35944,0.913711,,,All
,,1.3596,0.913822,,,All
,,1.36064,0.913932,,,All
,,1.36094,0.914043,,,All
,,1.36196,0.914153,,,All
,,1.36208,0.914264,,,All
,,1.3648,0.914374,,,All
,,1.36514,0.914485,,,All
,,1.3657,0.914595,,,All
,,1.36618,0.914706,,,All
,,1.36632,0.914816,,,All
,,1.36672,0.914927,,,All
,,1.36706,0.915037,,,All
,,1.36719,0.915147,,,All
,,1.36736,0.915258,,,All
,,1.36828,0.915368,,,All
,,1.36858,0.915479,,,All
,,1.3694,0.915589,,,All
,,1.36981,0.9157,,,All
,,1.37133,0.91581,,,All
,,1.37133,0.915921,,,All
,,1.3718,0.916031,,,All
,,1.37251,0.916142,,,All
,,1.37396,0.916252,,,All
,,1.37568,0.916363,,,All
,,1.37646,0.916473,,,All
,,1.37711,0.916584,,,All
,,1.3772,0.916694,,,All
,,1.37837,0.916805,,,All
,,1.37866,0.916915,,,All
,,1.38031,0.917026,,,All
,,1.38067,0.917136,,,All
,,1.3809,0.917247,,,All
,,1.38163,0.917357,,,All
,,1.38281,0.917468,,,All
,,1.3832,0.917578,,,All
,,1.38334,0.917689,,,All
,,1.38334,0.917799,,,All
,,1.38427,0.91791,,,All
,,1.38479,0.91802,,,All
,,1.38529,0.918131,,,All
,,1.38693,0.918241,,,All
,,1.38901,0.918352,,,All
,,1.38947,0.918462,,,All
,,1.39023,0.918573,,,All
,,1.39099,0.918683,,,All
,,1.3917,0.918794,,,All
,,1.39186,0.918904,,,All
,,1.39196,0.919014,,,All
,,1.39377,0.919125,,,All
,,1.39408,0.919235,,,All
,,1.39483,0.919346,,,All
,,1.39525,0.919456,,,All
,,1.39526,0.919567,,,All
,,1.39671,0.919677,,,All
,,1.39687,0.919788,,,All
,,1.39737,0.919898,,,All
,,1.3975,0.920009,,,All
,,1.39834,0.920119,,,All
,,1.39999,0.92023,,,All
,,1.4002,0.92034,,,All
,,1.40029,0.920451,,,All
,,1.40103,0.920561,,,All
,,1.4011,0.920672,,,All
,,1.40147,0.920782,,,All
,,1.40155,0.920893,,,All
,,1.4031,0.921003,,,All
,,1.40395,0.921114,,,All
,,1.40446,0.921224,,,All
,,1.40544,0.921335,,,All
,,1.40822,0.921445,,,All
,,1.40836,0.921556,,,All
,,1.40968,0.921666,,,All
,,1.41145,0.921777,,,All
,,1.41389,0.921887,,,All
,,1.41433,0.921998,,,All
,,1.41563,0.922108,,,All
,,1.41667,0.922219,,,All
,,1.41681,0.922329,,,All
,,1.41688,0.92244,,,All
,,1.41841,0.92255,,,All
,,1.41866,0.92266,,,All
,,1.41918,0.922771,,,All
,,1.41979,0.922881,,,All
,,1.42108,0.922992,,,All
,,1.4214,0.923102,,,All
,,1.42171,0.923213,,,All
,,1.42403,0.923323,,,All
,,1.42679,0.923434,,,All
,,1.42894,0.923544,,,All
,,1.42906,0.923655,,,All
,,1.42953,0.923765,,,All
,,1.42987,0.923876,,,All
,,1.431,0.923986,,,All
,,1.43344,0.924097,,,All
,,1.43412,0.924207,,,All
,,1.43423,0.924318,,,All
,,1.43426,0.924428,,,All
,,1.4346,0.924539,,,All
,,1.4359,0.924649,,,All
,,1.43614,0.92476,,,All
,,1.43674,0.92487,,,All
,,1.43742,0.924981,,,All
,,1.43835,0.925091,,,All
,,1.43901,0.925202,,,All
,,1.43957,0.925312,,,All
,,1.44093,0.925423,,,All
,,1.44233,0.925533,,,All
,,1.44299,0.925644,,,All
,,1.44328,0.925754,,,All
,,1.44567,0.925865,,,All
,,1.44665,0.925975,,,All
,,1.44814,0.926086,,,All
,,1.44965,0.926196,,,All
,,1.45586,0.926306,,,All
,,1.45619,0.926417,,,All
,,1.45619,0.926527,,,All
,,1.45629,0.926638,,,All
,,1.45736,0.926748,,,All
,,1.45795,0.926859,,,All
,,1.45824,0.926969,,,All
,,1.45857,0.92708,,,All
,,1.45912,0.92719,,,All
,,1.46001,0.927301,,,All
,,1.46057,0.927411,,,All
,,1.46077,0.927522,,,All
,,1.46113,0.927632,,,All
,,1.46116,0.927743,,,All
,,1.46137,0.927853,,,All
,,1.46295,0.927964,,,All
,,1.46416,0.928074,,,All
,,1.4643,0.928185,,,All
,,1.46475,0.928295,,,All
,,1.4651,0.928406,,,All
,,1.4665,0.928516,,,All
,,1.4677,0.928627,,,All
,,1.4686,0.928737,,,All
,,1.46873,0.928848,,,All
,,1.47044,0.928958,,,All
,,1.47178,0.929069,,,All
,,1.47217,0.929179,,,All
,,1.47223,0.92929,,,All
,,1.4736,0.9294,,,All
,,1.47368,0.929511,,,All
,,1.47405,0.929621,,,All
,,1.4757,0.929732,,,All
,,1.4762,0.929842,,,All
,,1.47656,0.929952,,,All
,,1.47912,0.930063,,,All
,,1.47967,0.930173,,,All
,,1.47994,0.930284,,,All
,,1.48244,0.930394,,,All
